"Year","University","Program","Qualification","Count"
2011,"UOI","EDU","B1P",306
2011,"UOI","EDU","MDE",11
2011,"UOI","ENG","B1P",158
2011,"UOI","ENG","MDE",67
2011,"UOI","ENG","DDE",2
2011,"UOI","MAT","B1P",16
2011,"UOI","MAT","MDE",2
2011,"UOI","MED","B1P",93
2011,"UOI","MED","MDE",10
2011,"UOI","NUR","B1P",114
2011,"UOI","OAS","B1P",2
2011,"UOI","OHP","B1P",14
2011,"UOI","PSC","B1P",21
2011,"UOI","PSC","MDE",2
2011,"UOI","SSC","B1P",151
2011,"UOI","SSC","MDE",11
2010,"UOI","ABS","B1P",48
2010,"UOI","ABS","MDE",11
2010,"UOI","BCO","B1P",184
2010,"UOI","CSC","B1P",75
2010,"UOI","CSC","MDE",14
2010,"UOI","EDU","B1P",263
2010,"UOI","EDU","MDE",1
2010,"UOI","ENG","B1P",199
2010,"UOI","ENG","MDE",41
2010,"UOI","MAT","B1P",5
2010,"UOI","MAT","MDE",6
2010,"UOI","MED","B1P",80
2010,"UOI","NUR","B1P",105
2010,"UOI","OAS","B1P",2
2010,"UOI","OHP","B1P",23
2010,"UOI","PSC","B1P",23
2010,"UOI","PSC","MDE",1
2010,"UOI","SSC","B1P",163
2009,"UOI","ABS","B1P",36
2009,"UOI","ABS","MDE",6
2009,"UOI","BCO","B1P",176
2009,"UOI","CSC","B1P",64
2009,"UOI","CSC","MDE",15
2009,"UOI","EDU","B1P",224
2009,"UOI","ENG","B1P",137
2009,"UOI","ENG","MDE",21
2009,"UOI","MAT","B1P",11
2009,"UOI","MAT","MDE",1
2009,"UOI","MED","B1P",51
2009,"UOI","NUR","B1P",123
2009,"UOI","OAS","B1P",3
2009,"UOI","OHP","B1P",28
2009,"UOI","PSC","B1P",17
2009,"UOI","PSC","MDE",2
2009,"UOI","SSC","B1P",146
2008,"UOI","ABS","B1P",23
2008,"UOI","BCO","B1P",148
2008,"UOI","CSC","MDE",8
2008,"UOI","EDU","B1P",281
2008,"UOI","MAT","B1P",1
2008,"UOI","OAS","B1P",2
2008,"UOI","PSC","B1P",2
2007,"UOI","ABS","B1P",23
2007,"UOI","BCO","B1P",148
2007,"UOI","CSC","MDE",8
2007,"UOI","EDU","B1P",202
2007,"UOI","ENG","B1P",81
2007,"UOI","MED","B1P",4
2007,"UOI","NUR","B1P",107
2007,"UOI","OAS","B1P",1
2007,"UOI","PSC","B1P",8
2007,"UOI","SSC","B1P",94
2006,"UOI","EDU","B1P",90
2005,"UOI","EDU","B1P",90
2015,"WAT","BCO","B1P",436
2015,"WAT","BCO","MDE",317
2015,"WAT","HUM","B1P",267
2015,"WAT","HUM","MDE",61
2015,"WAT","HUM","DDE",15
2015,"WAT","SSC","B1P",1204
2015,"WAT","SSC","MDE",331
2015,"WAT","SSC","DDE",43
2014,"WAT","BCO","B1P",445
2014,"WAT","BCO","MDE",290
2014,"WAT","HUM","B1P",285
2014,"WAT","HUM","MDE",75
2014,"WAT","HUM","DDE",17
2014,"WAT","SSC","B1P",1282
2014,"WAT","SSC","MDE",340
2014,"WAT","SSC","DDE",37
2013,"WAT","BCO","B1P",420
2013,"WAT","BCO","MDE",318
2013,"WAT","HUM","B1P",299
2013,"WAT","HUM","MDE",60
2013,"WAT","HUM","DDE",12
2013,"WAT","SSC","B1P",1248
2013,"WAT","SSC","MDE",233
2013,"WAT","SSC","DDE",45
2012,"WAT","BCO","B1P",306
2012,"WAT","BCO","MDE",240
2012,"WAT","BCO","DDE",3
2012,"WAT","HUM","B1P",292
2012,"WAT","HUM","MDE",48
2012,"WAT","HUM","DDE",15
2012,"WAT","SSC","B1P",1176
2012,"WAT","SSC","MDE",186
2012,"WAT","SSC","DDE",29
2011,"WAT","BCO","B1P",246
2011,"WAT","BCO","MDE",245
2011,"WAT","BCO","DDE",1
2011,"WAT","HUM","B1P",321
2011,"WAT","HUM","MDE",61
2011,"WAT","HUM","DDE",9
2011,"WAT","SSC","B1P",1003
2011,"WAT","SSC","MDE",158
2011,"WAT","SSC","DDE",37
2010,"WAT","BCO","B1P",217
2010,"WAT","BCO","MDE",256
2010,"WAT","BCO","DDE",1
2010,"WAT","HUM","B1P",341
2010,"WAT","HUM","MDE",64
2010,"WAT","HUM","DDE",6
2010,"WAT","SSC","B1P",955
2010,"WAT","SSC","MDE",180
2010,"WAT","SSC","DDE",27
2009,"WAT","BCO","B1P",161
2009,"WAT","BCO","MDE",218
2009,"WAT","BCO","DDE",2
2009,"WAT","HUM","B1P",351
2009,"WAT","HUM","MDE",62
2009,"WAT","HUM","DDE",5
2009,"WAT","SSC","B1P",875
2009,"WAT","SSC","MDE",176
2009,"WAT","SSC","DDE",16
2008,"WAT","BCO","B1P",174
2008,"WAT","BCO","MDE",214
2008,"WAT","BCO","DDE",2
2008,"WAT","HUM","B1P",401
2008,"WAT","HUM","MDE",89
2008,"WAT","HUM","DDE",4
2008,"WAT","SSC","B1P",1013
2008,"WAT","SSC","MDE",104
2008,"WAT","SSC","DDE",26
2007,"WAT","BCO","B1P",123
2007,"WAT","BCO","MDE",161
2007,"WAT","BCO","DDE",1
2007,"WAT","HUM","B1P",450
2007,"WAT","HUM","MDE",47
2007,"WAT","HUM","DDE",9
2007,"WAT","SSC","B1P",985
2007,"WAT","SSC","MDE",116
2007,"WAT","SSC","DDE",25
2006,"WAT","BCO","B1P",113
2006,"WAT","BCO","MDE",146
2006,"WAT","BCO","DDE",1
2006,"WAT","HUM","B1P",392
2006,"WAT","HUM","MDE",65
2006,"WAT","HUM","DDE",6
2006,"WAT","SSC","B1P",943
2006,"WAT","SSC","MDE",108
2006,"WAT","SSC","DDE",25
2005,"WAT","BCO","B1P",74
2005,"WAT","BCO","MDE",140
2005,"WAT","BCO","DDE",1
2005,"WAT","HUM","B1P",286
2005,"WAT","HUM","MDE",61
2005,"WAT","HUM","DDE",5
2005,"WAT","SSC","B1P",868
2005,"WAT","SSC","MDE",101
2005,"WAT","SSC","DDE",27
2015,"WBC","BCO","B1P",11
2015,"WBC","FSN","B1P",141
2015,"WBC","FSN","MDE",13
2015,"WBC","HUM","B1P",23
2015,"WBC","OAS","B1P",7
2015,"WBC","SSC","B1P",85
2014,"WBC","BCO","B1P",12
2014,"WBC","FSN","B1P",143
2014,"WBC","FSN","MDE",16
2014,"WBC","HUM","B1P",28
2014,"WBC","OAS","B1P",7
2014,"WBC","SSC","B1P",64
2013,"WBC","BCO","B1P",14
2013,"WBC","FSN","B1P",144
2013,"WBC","FSN","MDE",14
2013,"WBC","HUM","B1P",21
2013,"WBC","OAS","B1P",10
2013,"WBC","SSC","B1P",99
2012,"WBC","BCO","B1P",19
2012,"WBC","FSN","B1P",105
2012,"WBC","FSN","MDE",15
2012,"WBC","HUM","B1P",22
2012,"WBC","KRP","B1P",1
2012,"WBC","OAS","B1P",5
2012,"WBC","SSC","B1P",78
2011,"WBC","BCO","B1P",7
2011,"WBC","FSN","B1P",102
2011,"WBC","FSN","MDE",13
2011,"WBC","HUM","B1P",31
2011,"WBC","KRP","B1P",1
2011,"WBC","OAS","B1P",3
2011,"WBC","SSC","B1P",66
2010,"WBC","BCO","B1P",13
2010,"WBC","FSN","B1P",103
2010,"WBC","FSN","MDE",12
2010,"WBC","HUM","B1P",29
2010,"WBC","OAS","B1P",2
2010,"WBC","SSC","B1P",67
2009,"WBC","BCO","B1P",14
2009,"WBC","FSN","B1P",92
2009,"WBC","FSN","MDE",13
2009,"WBC","HUM","B1P",28
2009,"WBC","KRP","B1P",1
2009,"WBC","MED","B1P",1
2009,"WBC","OAS","B1P",2
2009,"WBC","SSC","B1P",67
2008,"WBC","EDU","B1P",7
2008,"WBC","HUM","B1P",33
2008,"WBC","JOU","B1P",1
2008,"WBC","SSC","B1P",81
2008,"WBC","VME","B1P",73
2007,"WBC","BCO","B1P",14
2007,"WBC","FSN","B1P",91
2007,"WBC","HUM","B1P",55
2007,"WBC","MED","B1P",3
2007,"WBC","OAS","B1P",4
2007,"WBC","SSC","B1P",79
2006,"WBC","BCO","B1P",9
2006,"WBC","FAA","B1P",2
2006,"WBC","FSN","B1P",77
2006,"WBC","HUM","B1P",44
2006,"WBC","OAS","B1P",1
2006,"WBC","SSC","B1P",39
2005,"WBC","BCO","B1P",7
2005,"WBC","FSN","B1P",51
2005,"WBC","HUM","B1P",33
2005,"WBC","KRP","B1P",1
2005,"WBC","OAS","B1P",1
2005,"WBC","OHP","B1P",2
2005,"WBC","SSC","B1P",41
2015,"WHC","BCO","B1P",60
2015,"WHC","HUM","B1P",68
2015,"WHC","SSC","B1P",119
2015,"WHC","THE","B1P",8
2014,"WHC","BCO","B1P",34
2014,"WHC","HUM","B1P",59
2014,"WHC","SSC","B1P",125
2014,"WHC","THE","B1P",9
2013,"WHC","BCO","B1P",50
2013,"WHC","HUM","B1P",81
2013,"WHC","SSC","B1P",112
2013,"WHC","THE","B1P",13
2012,"WHC","BCO","B1P",37
2012,"WHC","HUM","B1P",85
2012,"WHC","SSC","B1P",117
2012,"WHC","THE","B1P",16
2012,"WHC","THE","MDE",5
2011,"WHC","BCO","B1P",32
2011,"WHC","HUM","B1P",64
2011,"WHC","SSC","B1P",118
2011,"WHC","THE","B1P",17
2010,"WHC","BCO","B1P",28
2010,"WHC","HUM","B1P",64
2010,"WHC","SSC","B1P",103
2010,"WHC","THE","B1P",13
2010,"WHC","THE","DDE",3
2009,"WHC","BCO","B1P",36
2009,"WHC","HUM","B1P",61
2009,"WHC","SSC","B1P",81
2009,"WHC","THE","B1P",11
2008,"WHC","BCO","B1P",22
2008,"WHC","HUM","B1P",69
2008,"WHC","SSC","B1P",97
2008,"WHC","THE","B1P",10
2007,"WHC","BCO","B1P",50
2007,"WHC","HUM","B1P",92
2007,"WHC","SSC","B1P",113
2007,"WHC","THE","B1P",14
2006,"WHC","BCO","B1P",22
2006,"WHC","HUM","B1P",75
2006,"WHC","SSC","B1P",115
2006,"WHC","THE","B1P",13
2005,"WHC","BCO","B1P",25
2005,"WHC","HUM","B1P",43
2005,"WHC","OAS","B1P",1
2005,"WHC","SSC","B1P",105
2005,"WHC","THE","B1P",17
2015,"WKC","BCO","B1P",75
2015,"WKC","HUM","B1P",96
2015,"WKC","OHP","B1P",45
2015,"WKC","OHP","MDE",39
2015,"WKC","SSC","B1P",518
2014,"WKC","BCO","B1P",83
2014,"WKC","HUM","B1P",121
2014,"WKC","SSC","B1P",577
2014,"WKC","THE","B1P",6
2013,"WKC","BCO","B1P",158
2013,"WKC","FSN","B1P",56
2013,"WKC","HUM","B1P",194
2013,"WKC","OAS","B1P",7
2013,"WKC","SSC","B1P",385
2013,"WKC","SSC","MDE",32
2013,"WKC","THE","B1P",10
2012,"WKC","BCO","B1P",92
2012,"WKC","HUM","B1P",92
2012,"WKC","OHP","B1P",40
2012,"WKC","OHP","MDE",32
2012,"WKC","SSC","B1P",300
2011,"WKC","BCO","B1P",91
2011,"WKC","FSN","B1P",47
2011,"WKC","HUM","B1P",146
2011,"WKC","OAS","B1P",5
2011,"WKC","SSC","B1P",338
2011,"WKC","SSC","MDE",33
2011,"WKC","THE","B1P",5
2010,"WKC","BCO","B1P",73
2010,"WKC","FSN","B1P",64
2010,"WKC","HUM","B1P",190
2010,"WKC","OAS","B1P",1
2010,"WKC","SSC","B1P",332
2010,"WKC","SSC","MDE",27
2010,"WKC","THE","B1P",18
2009,"WKC","BCO","B1P",88
2009,"WKC","FSN","B1P",58
2009,"WKC","HUM","B1P",201
2009,"WKC","OAS","B1P",5
2009,"WKC","SSC","B1P",354
2009,"WKC","SSC","MDE",38
2009,"WKC","THE","B1P",2
2008,"WKC","BCO","B1P",87
2008,"WKC","FAA","B1P",43
2008,"WKC","HUM","B1P",222
2008,"WKC","OAS","B1P",7
2008,"WKC","SSC","B1P",370
2008,"WKC","SSC","MDE",27
2008,"WKC","THE","B1P",4
2007,"WKC","BCO","B1P",82
2007,"WKC","FAA","B1P",22
2007,"WKC","HUM","B1P",224
2007,"WKC","OAS","B1P",2
2007,"WKC","SSC","B1P",419
2007,"WKC","SSC","MDE",20
2007,"WKC","THE","B1P",7
2006,"WKC","BCO","B1P",66
2006,"WKC","HUM","B1P",163
2006,"WKC","OAS","B1P",2
2006,"WKC","SSC","B1P",418
2006,"WKC","THE","B1P",6
2015,"WMC","ABS","B1P",430
2015,"WMC","ABS","MDE",66
2015,"WMC","ABS","DDE",19
2015,"WMC","BCO","B1P",1189
2015,"WMC","BCO","MDE",282
2015,"WMC","BCO","DDE",8
2015,"WMC","CSC","B1P",39
2015,"WMC","CSC","MDE",17
2015,"WMC","CSC","DDE",11
2015,"WMC","DEN","B1P",75
2015,"WMC","EDU","B1P",668
2015,"WMC","EDU","MDE",185
2015,"WMC","EDU","DDE",8
2015,"WMC","ENG","B1P",307
2015,"WMC","ENG","MDE",263
2015,"WMC","ENG","DDE",61
2015,"WMC","FAA","B1P",125
2015,"WMC","FAA","MDE",76
2015,"WMC","FAA","DDE",8
2015,"WMC","FSN","B1P",14
2015,"WMC","HUM","B1P",490
2015,"WMC","HUM","MDE",245
2015,"WMC","HUM","DDE",51
2015,"WMC","JOU","MDE",25
2015,"WMC","KRP","B1P",300
2015,"WMC","KRP","MDE",36
2015,"WMC","KRP","DDE",9
2015,"WMC","LAW","B1P",176
2015,"WMC","MAT","B1P",41
2015,"WMC","MAT","MDE",49
2015,"WMC","MAT","DDE",19
2015,"WMC","MED","B1P",876
2015,"WMC","MED","MDE",146
2015,"WMC","MED","DDE",36
2015,"WMC","NUR","B1P",285
2015,"WMC","NUR","MDE",31
2015,"WMC","NUR","DDE",11
2015,"WMC","OAS","B1P",69
2015,"WMC","OHP","MDE",15
2015,"WMC","PSC","B1P",96
2015,"WMC","PSC","MDE",39
2015,"WMC","PSC","DDE",37
2015,"WMC","SSC","B1P",789
2015,"WMC","SSC","MDE",176
2015,"WMC","SSC","DDE",37
2015,"WMC","TRE","B1P",20
2015,"WMC","TRE","MDE",222
2015,"WMC","TRE","DDE",14
2014,"WMC","ABS","B1P",385
2014,"WMC","ABS","MDE",57
2014,"WMC","ABS","DDE",15
2014,"WMC","BCO","B1P",1171
2014,"WMC","BCO","MDE",320
2014,"WMC","BCO","DDE",15
2014,"WMC","CSC","B1P",40
2014,"WMC","CSC","MDE",34
2014,"WMC","CSC","DDE",11
2014,"WMC","DEN","B1P",76
2014,"WMC","EDU","B1P",617
2014,"WMC","EDU","MDE",205
2014,"WMC","EDU","DDE",9
2014,"WMC","ENG","B1P",297
2014,"WMC","ENG","MDE",199
2014,"WMC","ENG","DDE",69
2014,"WMC","FAA","B1P",152
2014,"WMC","FAA","MDE",53
2014,"WMC","FAA","DDE",9
2014,"WMC","FSN","B1P",8
2014,"WMC","HUM","B1P",553
2014,"WMC","HUM","MDE",265
2014,"WMC","HUM","DDE",35
2014,"WMC","JOU","MDE",32
2014,"WMC","KRP","B1P",286
2014,"WMC","KRP","MDE",44
2014,"WMC","KRP","DDE",11
2014,"WMC","LAW","B1P",176
2014,"WMC","LAW","MDE",10
2014,"WMC","MAT","B1P",44
2014,"WMC","MAT","MDE",64
2014,"WMC","MAT","DDE",26
2014,"WMC","MED","B1P",908
2014,"WMC","MED","MDE",116
2014,"WMC","MED","DDE",47
2014,"WMC","NUR","B1P",286
2014,"WMC","NUR","MDE",24
2014,"WMC","OAS","B1P",64
2014,"WMC","OHP","MDE",15
2014,"WMC","PSC","B1P",90
2014,"WMC","PSC","MDE",47
2014,"WMC","PSC","DDE",31
2014,"WMC","SSC","B1P",819
2014,"WMC","SSC","MDE",154
2014,"WMC","SSC","DDE",41
2014,"WMC","TRE","B1P",26
2014,"WMC","TRE","MDE",221
2014,"WMC","TRE","DDE",23
2014,"WMC","NRE","B1P",2
2014,"WMC","NRE","MDE",1
2013,"WMC","ABS","B1P",364
2013,"WMC","ABS","MDE",47
2013,"WMC","ABS","DDE",24
2013,"WMC","BCO","B1P",1089
2013,"WMC","BCO","MDE",277
2013,"WMC","CSC","B1P",37
2013,"WMC","CSC","MDE",23
2013,"WMC","CSC","DDE",6
2013,"WMC","DEN","B1P",78
2013,"WMC","EDU","B1P",688
2013,"WMC","EDU","MDE",125
2013,"WMC","EDU","DDE",10
2013,"WMC","ENG","B1P",249
2013,"WMC","ENG","MDE",194
2013,"WMC","ENG","DDE",60
2013,"WMC","FAA","B1P",123
2013,"WMC","FAA","MDE",51
2013,"WMC","FAA","DDE",6
2013,"WMC","FSN","B1P",11
2013,"WMC","HUM","B1P",561
2013,"WMC","HUM","MDE",291
2013,"WMC","HUM","DDE",48
2013,"WMC","JOU","MDE",35
2013,"WMC","KRP","B1P",287
2013,"WMC","KRP","MDE",36
2013,"WMC","KRP","DDE",7
2013,"WMC","LAW","B1P",172
2013,"WMC","LAW","MDE",9
2013,"WMC","MAT","B1P",42
2013,"WMC","MAT","MDE",64
2013,"WMC","MAT","DDE",12
2013,"WMC","MED","B1P",732
2013,"WMC","MED","MDE",65
2013,"WMC","MED","DDE",39
2013,"WMC","NUR","B1P",297
2013,"WMC","NUR","MDE",17
2013,"WMC","OAS","B1P",75
2013,"WMC","OHP","MDE",19
2013,"WMC","PSC","B1P",81
2013,"WMC","PSC","MDE",44
2013,"WMC","PSC","DDE",42
2013,"WMC","SSC","B1P",705
2013,"WMC","SSC","MDE",173
2013,"WMC","SSC","DDE",36
2013,"WMC","TRE","B1P",26
2013,"WMC","TRE","MDE",215
2013,"WMC","TRE","DDE",12
2012,"WMC","ABS","B1P",378
2012,"WMC","ABS","MDE",53
2012,"WMC","ABS","DDE",17
2012,"WMC","BCO","B1P",1084
2012,"WMC","BCO","MDE",366
2012,"WMC","BCO","DDE",13
2012,"WMC","CSC","B1P",29
2012,"WMC","CSC","MDE",28
2012,"WMC","CSC","DDE",9
2012,"WMC","DEN","B1P",71
2012,"WMC","DEN","MDE",3
2012,"WMC","EDU","B1P",689
2012,"WMC","EDU","MDE",91
2012,"WMC","EDU","DDE",12
2012,"WMC","ENG","B1P",236
2012,"WMC","ENG","MDE",190
2012,"WMC","ENG","DDE",62
2012,"WMC","FAA","B1P",138
2012,"WMC","FAA","MDE",65
2012,"WMC","FAA","DDE",8
2012,"WMC","FSN","B1P",9
2012,"WMC","HUM","B1P",554
2012,"WMC","HUM","MDE",291
2012,"WMC","HUM","DDE",42
2012,"WMC","JOU","MDE",41
2012,"WMC","KRP","B1P",315
2012,"WMC","KRP","MDE",34
2012,"WMC","KRP","DDE",9
2012,"WMC","LAW","B1P",173
2012,"WMC","LAW","MDE",15
2012,"WMC","MAT","B1P",56
2012,"WMC","MAT","MDE",71
2012,"WMC","MAT","DDE",13
2012,"WMC","MED","B1P",766
2012,"WMC","MED","MDE",77
2012,"WMC","MED","DDE",33
2012,"WMC","NUR","B1P",292
2012,"WMC","NUR","MDE",23
2012,"WMC","NUR","DDE",3
2012,"WMC","OAS","B1P",62
2012,"WMC","OHP","MDE",16
2012,"WMC","OHP","DDE",2
2012,"WMC","PSC","B1P",67
2012,"WMC","PSC","MDE",45
2012,"WMC","PSC","DDE",35
2012,"WMC","SSC","B1P",789
2012,"WMC","SSC","MDE",161
2012,"WMC","SSC","DDE",43
2012,"WMC","TRE","B1P",14
2012,"WMC","TRE","MDE",223
2012,"WMC","TRE","DDE",20
2011,"WMC","ABS","B1P",404
2011,"WMC","ABS","MDE",55
2011,"WMC","ABS","DDE",10
2011,"WMC","BCO","B1P",1029
2011,"WMC","BCO","MDE",356
2011,"WMC","BCO","DDE",9
2011,"WMC","CSC","B1P",43
2011,"WMC","CSC","MDE",18
2011,"WMC","CSC","DDE",10
2011,"WMC","DEN","B1P",68
2011,"WMC","DEN","MDE",3
2011,"WMC","EDU","B1P",678
2011,"WMC","EDU","MDE",102
2011,"WMC","EDU","DDE",8
2011,"WMC","ENG","B1P",224
2011,"WMC","ENG","MDE",145
2011,"WMC","ENG","DDE",57
2011,"WMC","FAA","B1P",133
2011,"WMC","FAA","MDE",65
2011,"WMC","FAA","DDE",2
2011,"WMC","FSN","B1P",1
2011,"WMC","HUM","B1P",547
2011,"WMC","HUM","MDE",309
2011,"WMC","HUM","DDE",43
2011,"WMC","JOU","MDE",28
2011,"WMC","KRP","B1P",275
2011,"WMC","KRP","MDE",36
2011,"WMC","KRP","DDE",13
2011,"WMC","LAW","B1P",158
2011,"WMC","LAW","MDE",9
2011,"WMC","MAT","B1P",54
2011,"WMC","MAT","MDE",37
2011,"WMC","MAT","DDE",14
2011,"WMC","MED","B1P",710
2011,"WMC","MED","MDE",88
2011,"WMC","MED","DDE",42
2011,"WMC","NUR","B1P",291
2011,"WMC","NUR","MDE",15
2011,"WMC","NUR","DDE",3
2011,"WMC","OAS","B1P",86
2011,"WMC","OHP","MDE",14
2011,"WMC","OHP","DDE",5
2011,"WMC","PSC","B1P",87
2011,"WMC","PSC","MDE",47
2011,"WMC","PSC","DDE",30
2011,"WMC","SSC","B1P",806
2011,"WMC","SSC","MDE",150
2011,"WMC","SSC","DDE",31
2011,"WMC","TRE","B1P",20
2011,"WMC","TRE","MDE",218
2011,"WMC","TRE","DDE",12
2011,"WMC","NRE","B1P",3
2010,"WMC","ABS","B1P",405
2010,"WMC","ABS","MDE",42
2010,"WMC","ABS","DDE",10
2010,"WMC","BCO","B1P",877
2010,"WMC","BCO","MDE",306
2010,"WMC","BCO","DDE",14
2010,"WMC","CSC","B1P",42
2010,"WMC","CSC","MDE",30
2010,"WMC","CSC","DDE",9
2010,"WMC","DEN","B1P",70
2010,"WMC","DEN","MDE",3
2010,"WMC","EDU","B1P",711
2010,"WMC","EDU","MDE",91
2010,"WMC","EDU","DDE",6
2010,"WMC","ENG","B1P",250
2010,"WMC","ENG","MDE",143
2010,"WMC","ENG","DDE",62
2010,"WMC","FAA","B1P",154
2010,"WMC","FAA","MDE",62
2010,"WMC","FAA","DDE",4
2010,"WMC","FSN","B1P",7
2010,"WMC","HUM","B1P",528
2010,"WMC","HUM","MDE",279
2010,"WMC","HUM","DDE",34
2010,"WMC","JOU","MDE",30
2010,"WMC","KRP","B1P",262
2010,"WMC","KRP","MDE",22
2010,"WMC","KRP","DDE",13
2010,"WMC","LAW","B1P",169
2010,"WMC","LAW","MDE",6
2010,"WMC","MAT","B1P",51
2010,"WMC","MAT","MDE",45
2010,"WMC","MAT","DDE",12
2010,"WMC","MED","B1P",700
2010,"WMC","MED","MDE",73
2010,"WMC","MED","DDE",31
2010,"WMC","NUR","B1P",280
2010,"WMC","NUR","MDE",23
2010,"WMC","NUR","DDE",3
2010,"WMC","OAS","B1P",80
2010,"WMC","OHP","MDE",15
2010,"WMC","OHP","DDE",2
2010,"WMC","PSC","B1P",93
2010,"WMC","PSC","MDE",40
2010,"WMC","PSC","DDE",28
2010,"WMC","SSC","B1P",781
2010,"WMC","SSC","MDE",141
2010,"WMC","SSC","DDE",19
2010,"WMC","TRE","B1P",9
2010,"WMC","TRE","MDE",222
2010,"WMC","TRE","DDE",9
2009,"WMC","ABS","B1P",444
2009,"WMC","ABS","MDE",55
2009,"WMC","ABS","DDE",15
2009,"WMC","BCO","B1P",738
2009,"WMC","BCO","MDE",318
2009,"WMC","BCO","DDE",19
2009,"WMC","CSC","B1P",24
2009,"WMC","CSC","MDE",27
2009,"WMC","CSC","DDE",5
2009,"WMC","DEN","B1P",69
2009,"WMC","DEN","MDE",3
2009,"WMC","EDU","B1P",743
2009,"WMC","EDU","MDE",90
2009,"WMC","EDU","DDE",6
2009,"WMC","ENG","B1P",248
2009,"WMC","ENG","MDE",122
2009,"WMC","ENG","DDE",56
2009,"WMC","FAA","B1P",135
2009,"WMC","FAA","MDE",44
2009,"WMC","FAA","DDE",2
2009,"WMC","FSN","B1P",5
2009,"WMC","HUM","B1P",576
2009,"WMC","HUM","MDE",313
2009,"WMC","HUM","DDE",28
2009,"WMC","JOU","MDE",43
2009,"WMC","KRP","B1P",256
2009,"WMC","KRP","MDE",17
2009,"WMC","KRP","DDE",9
2009,"WMC","LAW","B1P",159
2009,"WMC","LAW","MDE",5
2009,"WMC","MAT","B1P",51
2009,"WMC","MAT","MDE",23
2009,"WMC","MAT","DDE",11
2009,"WMC","MED","B1P",701
2009,"WMC","MED","MDE",57
2009,"WMC","MED","DDE",43
2009,"WMC","NUR","B1P",295
2009,"WMC","NUR","MDE",11
2009,"WMC","NUR","DDE",2
2009,"WMC","OAS","B1P",66
2009,"WMC","OHP","MDE",23
2009,"WMC","OHP","DDE",3
2009,"WMC","PSC","B1P",83
2009,"WMC","PSC","MDE",28
2009,"WMC","PSC","DDE",21
2009,"WMC","SSC","B1P",754
2009,"WMC","SSC","MDE",148
2009,"WMC","SSC","DDE",21
2009,"WMC","TRE","B1P",4
2009,"WMC","TRE","MDE",195
2009,"WMC","TRE","DDE",4
2008,"WMC","ABS","B1P",393
2008,"WMC","ABS","MDE",32
2008,"WMC","ABS","DDE",5
2008,"WMC","BCO","B1P",748
2008,"WMC","BCO","MDE",332
2008,"WMC","BCO","DDE",13
2008,"WMC","CSC","B1P",51
2008,"WMC","CSC","MDE",21
2008,"WMC","CSC","DDE",8
2008,"WMC","DEN","B1P",68
2008,"WMC","DEN","MDE",3
2008,"WMC","EDU","B1P",812
2008,"WMC","EDU","MDE",55
2008,"WMC","EDU","DDE",7
2008,"WMC","ENG","B1P",301
2008,"WMC","ENG","MDE",109
2008,"WMC","ENG","DDE",37
2008,"WMC","FAA","B1P",159
2008,"WMC","FAA","MDE",41
2008,"WMC","FAA","DDE",3
2008,"WMC","FSN","B1P",12
2008,"WMC","HUM","B1P",602
2008,"WMC","HUM","MDE",289
2008,"WMC","HUM","DDE",20
2008,"WMC","JOU","MDE",46
2008,"WMC","KRP","B1P",257
2008,"WMC","KRP","MDE",17
2008,"WMC","KRP","DDE",5
2008,"WMC","LAW","B1P",168
2008,"WMC","LAW","MDE",3
2008,"WMC","MAT","B1P",76
2008,"WMC","MAT","MDE",27
2008,"WMC","MAT","DDE",15
2008,"WMC","MED","B1P",756
2008,"WMC","MED","MDE",73
2008,"WMC","MED","DDE",36
2008,"WMC","NUR","B1P",259
2008,"WMC","NUR","MDE",8
2008,"WMC","OAS","B1P",72
2008,"WMC","OHP","MDE",15
2008,"WMC","OHP","DDE",1
2008,"WMC","PSC","B1P",90
2008,"WMC","PSC","MDE",27
2008,"WMC","PSC","DDE",18
2008,"WMC","SSC","B1P",853
2008,"WMC","SSC","MDE",138
2008,"WMC","SSC","DDE",35
2008,"WMC","TRE","B1P",7
2008,"WMC","TRE","MDE",191
2008,"WMC","TRE","DDE",4
2007,"WMC","ABS","B1P",503
2007,"WMC","ABS","MDE",23
2007,"WMC","ABS","DDE",5
2007,"WMC","BCO","B1P",813
2007,"WMC","BCO","MDE",457
2007,"WMC","BCO","DDE",13
2007,"WMC","CSC","B1P",57
2007,"WMC","CSC","MDE",23
2007,"WMC","CSC","DDE",8
2007,"WMC","DEN","B1P",63
2007,"WMC","DEN","MDE",3
2007,"WMC","EDU","B1P",889
2007,"WMC","EDU","MDE",50
2007,"WMC","EDU","DDE",5
2007,"WMC","ENG","B1P",321
2007,"WMC","ENG","MDE",116
2007,"WMC","ENG","DDE",41
2007,"WMC","FAA","B1P",166
2007,"WMC","FAA","MDE",45
2007,"WMC","FAA","DDE",2
2007,"WMC","FSN","B1P",8
2007,"WMC","HUM","B1P",640
2007,"WMC","HUM","MDE",224
2007,"WMC","HUM","DDE",23
2007,"WMC","JOU","MDE",36
2007,"WMC","KRP","B1P",282
2007,"WMC","KRP","MDE",17
2007,"WMC","KRP","DDE",14
2007,"WMC","LAW","B1P",161
2007,"WMC","LAW","MDE",4
2007,"WMC","MAT","B1P",92
2007,"WMC","MAT","MDE",20
2007,"WMC","MAT","DDE",15
2007,"WMC","MED","B1P",779
2007,"WMC","MED","MDE",78
