"TaskCode","NOC","Skill","SkillLevel","EducationTrainingLevel"
"12599","6631","S2","L2","C/D"
"8524","6631","S8","L2","C/D"
"8467","6631","S14","L2","C/D"
"8514","6631","S8","L2","C/D"
"8505","6631","S10","L3","C/D"
"8494","6631","S1","L2","C/D"
"8489","6631","S13","L3","C/D"
"8499","6631","S10","L2","C/D"
"8480","6631","S7","L1","C/D"
"12600","6631","S9","L3","C/D"
"8527","6631","S6","L3","C/D"
"12601","6631","S6","L2","C/D"
"8479","6631","S7","L2","C/D"
"8466","6631","S14","L2","C/D"
"12602","6631","S12","L2","C/D"
"12603","6631","S9","L2","C/D"
"8517","6631","S14","L2","C/D"
"12604","6631","S12","L2","C/D"
"8507","6631","S13","L2","C/D"
"8462","6631","S1","L1","C/D"
"12605","6631","S12","L2","C/D"
"8501","6631","S10","L3","C/D"
"12606","6631","S12","L2","C/D"
"12607","6631","S12","L3","C/D"
"12608","6631","S3","L3","C/D"
"12609","6631","S13","L3","C/D"
"8520","6631","S5","L1","C/D"
"12610","6631","S13","L2","C/D"
"8469","6631","S13","L2","C/D"
"8465","6631","S14","L3","C/D"
"8485","6631","S8","L3","C/D"
"8515","6631","S6","L1","C/D"
"12611","6631","S13","L2","C/D"
"8491","6631","S8","L2","C/D"
"8470","6631","S14","L2","C/D"
"8487","6631","S8","L2","C/D"
"8535","6631","S14","L1","C/D"
"8528","6631","S13","L2","C/D"
"12612","6631","S12","L3","C/D"
"8495","6631","S11","L2","C/D"
"12613","6631","S11","L2","C/D"
"12614","6631","S3","L2","C/D"
"8532","6631","S13","L1","C/D"
"12615","6631","S10","L3","C/D"
"12616","6631","S12","L1","C/D"
"8482","6631","S14","L2","C/D"
"12617","6631","S9","L2","C/D"
"12618","6631","S13","L2","C/D"
"8486","6631","S8","L1","C/D"
"12619","6631","S9","L2","C/D"
"12620","6631","S10","L2","C/D"
"8504","6631","S10","L4","C/D"
"8536","6631","S14","L1","C/D"
"12621","6641","S5","L1","C/D"
"12622","6641","S10","L3","C/D"
"12623","6641","S2","L2","C/D"
"12624","6641","S14","L2","C/D"
"12625","6641","S13","L1","C/D"
"12626","6641","S10","L2","C/D"
"12627","6641","S13","L2","C/D"
"12628","6641","S14","L1","C/D"
"12629","6641","S6","L1","C/D"
"12630","6641","S12","L2","C/D"
"12631","6641","S12","L2","C/D"
"12632","6641","S9","L1","C/D"
"12633","6641","S12","L1","C/D"
"12634","6641","S10","L2","C/D"
"12635","6641","S3","L1","C/D"
"12636","6641","S5","L2","C/D"
"12637","6641","S2","L1","C/D"
"12638","6641","S10","L1","C/D"
"12639","6641","S10","L2","C/D"
"12640","6641","S8","L1","C/D"
"12641","6641","S9","L1","C/D"
"12642","6641","S2","L1","C/D"
"12643","6641","S13","L2","C/D"
"12644","6641","S10","L3","C/D"
"12645","6641","S3","L2","C/D"
"12646","6641","S8","L1","C/D"
"12647","6641","S8","L1","C/D"
"12648","6641","S9","L2","C/D"
"12649","6641","S13","L1","C/D"
"12650","6641","S10","L1","C/D"
"12651","6641","S8","L1","C/D"
"12652","6641","S13","L2","C/D"
"12653","6641","S2","L2","C/D"
"12654","6641","S3","L1","C/D"
"12655","6641","S7","L1","C/D"
"12656","6641","S4","L2","C/D"
"12657","6651","S3","L2","C/D"
"12658","6651","S8","L3","C/D"
"12659","6651","S12","L1","C/D"
"12660","6651","S2","L3","C/D"
"12661","6651","S7","L1","C/D"
"12662","6651","S6","L1","C/D"
"12663","6651","S2","L2","C/D"
"12664","6651","S8","L2","C/D"
"12665","6651","S9","L3","C/D"
"12666","6651","S10","L2","C/D"
"12667","6651","S4","L2","C/D"
"12668","6651","S13","L2","C/D"
"12669","6651","S13","L2","C/D"
"12670","6651","S10","L2","C/D"
"12671","6651","S12","L1","C/D"
"12672","6651","S3","L2","C/D"
"12673","6651","S14","L2","C/D"
"12674","6651","S8","L1","C/D"
"12675","6651","S9","L2","C/D"
"12676","6651","S11","L1","C/D"
"12677","6651","S14","L2","C/D"
"12678","6651","S12","L1","C/D"
"12679","6651","S13","L1","C/D"
"12680","6651","S8","L2","C/D"
"12681","6651","S8","L1","C/D"
"12682","6651","S10","L1","C/D"
"12683","6651","S10","L2","C/D"
"12684","6651","S10","L2","C/D"
"12685","6651","S14","L1","C/D"
"12686","6651","S3","L1","C/D"
"12687","6651","S8","L3","C/D"
"12688","6651","S5","L1","C/D"
"12689","6651","S8","L1","C/D"
"12690","6651","S13","L1","C/D"
"12691","6651","S13","L2","C/D"
"12692","6651","S7","L2","C/D"
"12693","6651","S2","L1","C/D"
"12694","6651","S14","L1","C/D"
"12695","6651","S10","L1","C/D"
"12696","6651","S9","L2","C/D"
"12697","6651","S14","L3","C/D"
"12698","6651","S12","L2","C/D"
"12699","6651","S12","L2",
"12700","6651","S12","L2",
"12701","6651","S12","L2",
"12702","6651","S12","L2",
"12703","6651","S12","L2",
"12704","6651","S12","L2",
"12705","6651","S12","L2",
"12706","6651","S10","L3",
"12707","6651","S10","L3",
"12708","6651","S10","L4",
"12709","6651","S1","L2",
"12710","6651","S15","L2",
"12711","6651","S15","L3",
"12712","6651","S15","L3",
"12713","6661","S13","L1","C/D"
"12714","6661","S11","L2","C/D"
"12715","6661","S14","L1","C/D"
"12716","6661","S14","L1","C/D"
"12717","6661","S6","L3","C/D"
"12718","6661","S6","L2","C/D"
"12719","6661","S7","L1","C/D"
"12720","6661","S3","L2","C/D"
"12721","6661","S13","L2","C/D"
"12722","6661","S7","L2","C/D"
"12723","6661","S4","L2","C/D"
"12724","6661","S8","L1","C/D"
"12725","6661","S9","L2","C/D"
"12726","6661","S10","L3","C/D"
"12727","6661","S9","L2","C/D"
"12728","6661","S14","L3","C/D"
"12729","6661","S2","L1","C/D"
"12730","6661","S6","L1","C/D"
"12731","6661","S10","L3","C/D"
"11968","6661","S13","L2","C/D"
"12732","6661","S9","L2","C/D"
"12733","6661","S13","L2","C/D"
"12734","6661","S2","L2","C/D"
"12735","6661","S8","L2","C/D"
"12736","6661","S8","L1","C/D"
"12737","6661","S7","L1","C/D"
"12738","6661","S8","L2","C/D"
"12739","6661","S9","L3","C/D"
"12740","6661","S2","L2","C/D"
"12741","6661","S10","L2","C/D"
"12742","6661","S10","L1","C/D"
"12743","6661","S10","L1","C/D"
"12744","6661","S9","L1","C/D"
"12745","6661","S3","L1","C/D"
"12746","6661","S10","L1","C/D"
"12747","6661","S13","L3","C/D"
"12748","6661","S14","L1","C/D"
"12749","6661","S10","L2","C/D"
"12750","6661","S8","L1","C/D"
"12751","6661","S10","L1","C/D"
"12752","6661","S10","L2","C/D"
"12753","6661","S13","L2","C/D"
"12754","6661","S14","L1","C/D"
"12755","6661","S10","L2","C/D"
"12717","6662","S6","L3","C/D"
"12751","6662","S10","L1","C/D"
"12756","6662","S9","L3","C/D"
"12757","6662","S9","L2","C/D"
"12758","6662","S7","L3","C/D"
"12759","6662","S4","L2","C/D"
"12742","6662","S10","L1","C/D"
"12731","6662","S10","L3","C/D"
"12724","6662","S8","L1","C/D"
"12760","6662","S3","L2","C/D"
"12745","6662","S3","L1","C/D"
"12746","6662","S10","L1","C/D"
"12747","6662","S13","L3","C/D"
"12761","6662","S13","L2","C/D"
"12762","6662","S8","L2","C/D"
"12763","6662","S2","L2","C/D"
"12730","6662","S6","L1","C/D"
"12729","6662","S2","L1","C/D"
"12726","6662","S10","L3","C/D"
"12750","6662","S8","L1","C/D"
"12728","6662","S14","L3","C/D"
"12721","6662","S13","L2","C/D"
"12735","6662","S8","L2","C/D"
"11968","6662","S13","L2","C/D"
"12720","6662","S3","L2","C/D"
"12748","6662","S14","L1","C/D"
"12764","6662","S9","L1","C/D"
"12754","6662","S14","L1","C/D"
"12714","6662","S11","L2","C/D"
"12741","6662","S10","L2","C/D"
"12718","6662","S6","L2","C/D"
"12765","6662","S10","L3","C/D"
"12749","6662","S10","L2","C/D"
"12715","6662","S14","L1","C/D"
"12736","6662","S8","L1","C/D"
"12719","6662","S7","L1","C/D"
"12766","6662","S5","L1","C/D"
"12767","6662","S9","L2","C/D"
"12740","6662","S2","L2","C/D"
"12722","6662","S7","L2","C/D"
"12716","6662","S14","L1","C/D"
"12753","6662","S13","L2","C/D"
"12752","6662","S10","L2","C/D"
"12716","6663","S14","L1","C/D"
"12740","6663","S2","L2","C/D"
"12768","6663","S13","L1","C/D"
"12730","6663","S6","L1","C/D"
"12749","6663","S10","L2","C/D"
"12769","6663","S11","L1","C/D"
"12715","6663","S14","L1","C/D"
"12770","6663","S9","L2","C/D"
"12731","6663","S10","L3","C/D"
"12726","6663","S10","L3","C/D"
"12771","6663","S11","L3","C/D"
"12718","6663","S6","L2","C/D"
"12760","6663","S3","L2","C/D"
"12728","6663","S14","L3","C/D"
"12772","6663","S5","L3","C/D"
"12773","6663","S8","L1","C/D"
"12747","6663","S13","L3","C/D"
"12748","6663","S14","L1","C/D"
"12736","6663","S8","L1","C/D"
"11968","6663","S13","L2","C/D"
"12774","6663","S9","L2","C/D"
"12724","6663","S8","L1","C/D"
"12775","6663","S10","L3","C/D"
"12722","6663","S7","L2","C/D"
"12745","6663","S3","L1","C/D"
"12776","6663","S8","L2","C/D"
"12777","6663","S3","L2","C/D"
"12778","6663","S14","L2","C/D"
"12779","6663","S10","L2","C/D"
"12721","6663","S13","L2","C/D"
"12780","6663","S3","L2","C/D"
"12717","6663","S6","L3","C/D"
"12742","6663","S10","L1","C/D"
"12752","6663","S10","L2","C/D"
"12781","6663","S4","L2","C/D"
"12746","6663","S10","L1","C/D"
"12751","6663","S10","L1","C/D"
"12756","6663","S9","L3","C/D"
"12753","6663","S13","L2","C/D"
"12738","6663","S8","L2","C/D"
"12782","6663","S8","L1","C/D"
"12783","6663","S9","L2","C/D"
"12784","6663","S5","L1","C/D"
"12785","6663","S2","L2","C/D"
"12729","6663","S2","L1","C/D"
"12754","6663","S14","L1","C/D"
"12735","6663","S8","L2","C/D"
"12786","6663","S2","L2","C/D"
"12719","6663","S7","L1","C/D"
"12787","6663","S2","L3","C/D"
"12741","6663","S10","L2","C/D"
"12788","6663","S2","L2","C/D"
"12789","6663","S5","L1","C/D"
"12790","6671","S2","L3","C/D"
"12791","6671","S11","L2","C/D"
"12792","6671","S10","L2","C/D"
"12793","6671","S8","L1","C/D"
"12794","6671","S14","L2","C/D"
"12795","6671","S13","L2","C/D"
"12796","6671","S8","L2","C/D"
"12797","6671","S9","L2","C/D"
"12798","6671","S10","L3","C/D"
"12799","6671","S9","L1","C/D"
"12800","6671","S10","L1","C/D"
"12801","6671","S12","L1","C/D"
"12802","6671","S1","L1","C/D"
"12803","6671","S13","L1","C/D"
"12804","6671","S11","L2","C/D"
"12805","6671","S14","L2","C/D"
"12806","6671","S14","L2","C/D"
"12807","6671","S8","L2","C/D"
"12808","6671","S13","L1","C/D"
"12809","6671","S3","L1","C/D"
"12810","6671","S10","L2","C/D"
"12811","6671","S9","L2","C/D"
"12812","6671","S9","L3","C/D"
"12813","6671","S13","L3","C/D"
"12814","6671","S2","L1","C/D"
"12815","6671","S8","L2","C/D"
"12816","6671","S13","L1","C/D"
"12817","6671","S6","L2","C/D"
"12818","6671","S10","L3","C/D"
"12819","6671","S13","L2","C/D"
"12820","6671","S2","L1","C/D"
"12821","6671","S5","L1","C/D"
"12822","6671","S13","L2","C/D"
"12823","6671","S12","L2","C/D"
"12824","6671","S13","L3","C/D"
"12825","6671","S2","L2","C/D"
"12826","6671","S10","L2","C/D"
"12827","6671","S9","L2","C/D"
"12828","6671","S4","L2","C/D"
"12829","6671","S13","L2","C/D"
"12830","6671","S14","L1","C/D"
"12831","6671","S12","L1","C/D"
"12832","6671","S2","L1","C/D"
"12833","6671","S13","L2","C/D"
"12834","6671","S7","L2","C/D"
"12835","6671","S10","L1","C/D"
"12659","6671","S12","L1","C/D"
"12836","6671","S8","L1","C/D"
"12837","6671","S7","L2","C/D"
"12838","6671","S8","L1","C/D"
"12839","6671","S14","L1","C/D"
"12840","6671","S3","L1","C/D"
"12841","6671","S12","L1","C/D"
"12842","6671","S5","L2","C/D"
"12843","6671","S8","L1","C/D"
"12844","6671","S10","L2","C/D"
"12845","6671","S10","L3","C/D"
"12846","6671","S13","L2","C/D"
"12847","6671","S10","L2","C/D"
"12848","6671","S3","L2","C/D"
"12849","6671","S13","L1","C/D"
"12850","6671","S3","L1","C/D"
"12851","6671","S8","L1","C/D"
"12852","6671","S14","L1","C/D"
"12699","6671","S12","L2",
"12853","6671","S12","L2",
"12701","6671","S12","L2",
"12854","6671","S12","L2",
"12855","6671","S12","L2",
"12802","6672a","S1","L1","C/D"
"12846","6672a","S13","L2","C/D"
"12820","6672a","S2","L1","C/D"
"12827","6672a","S9","L2","C/D"
"12851","6672a","S8","L1","C/D"
"12808","6672a","S13","L1","C/D"
"12812","6672a","S9","L3","C/D"
"12807","6672a","S8","L2","C/D"
"2020","6672a","S12","L2","C/D"
"12797","6672a","S9","L2","C/D"
"12791","6672a","S11","L2","C/D"
"12821","6672a","S5","L1","C/D"
"12856","6672a","S12","L3","C/D"
"12822","6672a","S13","L2","C/D"
"12849","6672a","S13","L1","C/D"
"12803","6672a","S13","L1","C/D"
"12847","6672a","S10","L2","C/D"
"12832","6672a","S2","L1","C/D"
"12857","6672a","S12","L2","C/D"
"12858","6672a","S10","L2","C/D"
"12825","6672a","S2","L2","C/D"
"12852","6672a","S14","L1","C/D"
"12799","6672a","S9","L1","C/D"
"12829","6672a","S13","L2","C/D"
"12793","6672a","S8","L1","C/D"
"12848","6672a","S3","L2","C/D"
"12817","6672a","S6","L2","C/D"
"12843","6672a","S8","L1","C/D"
"12844","6672a","S10","L2","C/D"
"12824","6672a","S13","L3","C/D"
"12838","6672a","S8","L1","C/D"
"12792","6672a","S10","L2","C/D"
"12850","6672a","S3","L1","C/D"
"12805","6672a","S14","L2","C/D"
"12816","6672a","S13","L1","C/D"
"12809","6672a","S3","L1","C/D"
"12836","6672a","S8","L1","C/D"
"12819","6672a","S13","L2","C/D"
"12800","6672a","S10","L1","C/D"
"12859","6672a","S4","L2","C/D"
"12845","6672a","S10","L3","C/D"
"12840","6672a","S3","L1","C/D"
"12837","6672a","S7","L2","C/D"
"12795","6672a","S13","L2","C/D"
"12798","6672a","S10","L3","C/D"
"12804","6672a","S11","L2","C/D"
"12806","6672a","S14","L2","C/D"
"12815","6672a","S8","L2","C/D"
"12813","6672a","S13","L3","C/D"
"12835","6672a","S10","L1","C/D"
"12833","6672a","S13","L2","C/D"
"12839","6672a","S14","L1","C/D"
"12830","6672a","S14","L1","C/D"
"12811","6672a","S9","L2","C/D"
"12834","6672a","S7","L2","C/D"
"12794","6672a","S14","L2","C/D"
"12818","6672a","S10","L3","C/D"
"12860","6672a","S12","L1","C/D"
"12861","6672a","S12","L2","C/D"
"12826","6672a","S10","L2","C/D"
"12862","6672a","S6","L1","C/D"
"12863","6672b","S6","L1","C/D"
"12864","6672b","S2","L1","C/D"
"12865","6672b","S5","L2","C/D"
"12866","6672b","S3","L1","C/D"
"12867","6672b","S12","L2","C/D"
"12868","6672b","S2","L2","C/D"
"12869","6672b","S8","L2","C/D"
"2087","6672b","S12","L1","C/D"
"12870","6672b","S13","L1","C/D"
"12871","6672b","S13","L2","C/D"
"12872","6672b","S2","L1","C/D"
"12873","6672b","S13","L2","C/D"
"12874","6672b","S10","L1","C/D"
"12875","6672b","S10","L2","C/D"
"12876","6672b","S13","L2","C/D"
"12877","6672b","S8","L1","C/D"
"12878","6672b","S5","L1","C/D"
"12879","6672b","S4","L2","C/D"
"12880","6672b","S13","L1","C/D"
"12881","6672b","S8","L1","C/D"
"12882","6672b","S14","L3","C/D"
"12883","6672b","S10","L3","C/D"
"12884","6672b","S6","L2","C/D"
"12885","6672b","S13","L2","C/D"
"12886","6672b","S9","L2","C/D"
"12887","6672b","S10","L3","C/D"
"12888","6672b","S13","L1","C/D"
"12889","6672b","S12","L3","C/D"
"12890","6672b","S8","L2","C/D"
"12891","6672b","S9","L1","C/D"
"12892","6672b","S13","L2","C/D"
"12893","6672b","S7","L1","C/D"
"12894","6672b","S13","L2","C/D"
"12895","6672b","S5","L2","C/D"
"12896","6672b","S10","L2","C/D"
"12897","6672b","S14","L1","C/D"
"12898","6672b","S8","L1","C/D"
"12899","6672b","S14","L4","C/D"
"12900","6672b","S3","L2","C/D"
"12901","6672b","S13","L2","C/D"
"12902","6672b","S10","L2","C/D"
"12903","6672b","S13","L2","C/D"
"12904","6672b","S2","L2","C/D"
"12905","6672b","S14","L2","C/D"
"12906","6672b","S10","L2","C/D"
"12907","6672b","S13","L2","C/D"
"12908","6672b","S4","L2","C/D"
"12909","6672b","S10","L1","C/D"
"12910","6672b","S13","L2","C/D"
"12911","6672b","S10","L4","C/D"
"12912","6672b","S13","L2","C/D"
"12913","6672b","S12","L2","C/D"
"12914","6672b","S3","L1","C/D"
"12915","6672b","S12","L3","C/D"
"12916","6672b","S14","L2","C/D"
"12917","6672b","S8","L1","C/D"
"12918","6672b","S12","L2","C/D"
"12919","6672b","S13","L2","C/D"
"12920","6672b","S13","L2","C/D"
"12921","6672b","S14","L1","C/D"
"12922","6672b","S13","L1","C/D"
"12923","6672b","S6","L2","C/D"
"12924","6672b","S3","L2","C/D"
"12925","6672b","S13","L1","C/D"
"12926","6681","S13","L2","C/D"
"12927","6681","S12","L1","C/D"
"12928","6681","S13","L1","C/D"
"12929","6681","S3","L2","C/D"
"12930","6681","S11","L1","C/D"
"12931","6681","S14","L1","C/D"
"12932","6681","S10","L3","C/D"
"12933","6681","S13","L1","C/D"
"12934","6681","S10","L3","C/D"
"12935","6681","S7","L1","C/D"
"12936","6681","S9","L3","C/D"
"12937","6681","S2","L3","C/D"
"12938","6681","S14","L2","C/D"
"12939","6681","S14","L2","C/D"
"12940","6681","S14","L1","C/D"
"12941","6681","S13","L2","C/D"
"12942","6681","S6","L3","C/D"
"12943","6681","S14","L1","C/D"
"12944","6681","S10","L2","C/D"
"12945","6681","S14","L1","C/D"
"12946","6681","S8","L1","C/D"
"12947","6681","S3","L2","C/D"
"12948","6681","S8","L2","C/D"
"12949","6681","S8","L2","C/D"
"12950","6681","S13","L1","C/D"
"12951","6681","S9","L2","C/D"
"12952","6681","S2","L2","C/D"
"12953","6681","S13","L2","C/D"
"12954","6681","S10","L2","C/D"
"12955","6681","S8","L2","C/D"
"12956","6681","S5","L1","C/D"
"12957","6681","S10","L1","C/D"
"12958","6681","S10","L2","C/D"
"12959","6681","S4","L2","C/D"
"12960","6681","S5","L2","C/D"
"12961","6681","S6","L1","C/D"
"12962","6681","S3","L1","C/D"
"12963","6681","S10","L2","C/D"
"12964","6681","S8","L1","C/D"
"11682","6681","S8","L1","C/D"
"12965","6681","S7","L2","C/D"
"12966","6681","S13","L2","C/D"
"12967","6682","S2","L2","C/D"
"12968","6682","S2","L2","C/D"
"12928","6682","S13","L1","C/D"
"12969","6682","S10","L2","C/D"
"12970","6682","S9","L2","C/D"
"12965","6682","S7","L2","C/D"
"12955","6682","S8","L2","C/D"
"12929","6682","S3","L2","C/D"
"12938","6682","S14","L2","C/D"
"12930","6682","S11","L1","C/D"
"12942","6682","S6","L3","C/D"
"12971","6682","S4","L2","C/D"
"12966","6682","S13","L2","C/D"
"12926","6682","S13","L2","C/D"
"12950","6682","S13","L1","C/D"
"12943","6682","S14","L1","C/D"
"12941","6682","S13","L2","C/D"
"12949","6682","S8","L2","C/D"
"12946","6682","S8","L1","C/D"
"12935","6682","S7","L1","C/D"
"12962","6682","S3","L1","C/D"
"12972","6682","S10","L2","C/D"
"12964","6682","S8","L1","C/D"
"12940","6682","S14","L1","C/D"
"12933","6682","S13","L1","C/D"
"12948","6682","S8","L2","C/D"
"11682","6682","S8","L1","C/D"
"12960","6682","S5","L2","C/D"
"12956","6682","S5","L1","C/D"
"12973","6682","S9","L1","C/D"
"12953","6682","S13","L2","C/D"
"12961","6682","S6","L1","C/D"
"12931","6682","S14","L1","C/D"
"12945","6682","S14","L1","C/D"
"12927","6682","S12","L1","C/D"
"12947","6682","S3","L2","C/D"
"12974","6683","S4","L2","C/D"
"12975","6683","S2","L2","C/D"
"12976","6683","S9","L2","C/D"
"12977","6683","S9","L2","C/D"
"12978","6683","S13","L2","C/D"
"12979","6683","S12","L1","C/D"
"12980","6683","S5","L2","C/D"
"12981","6683","S10","L2","C/D"
"12982","6683","S8","L1","C/D"
"12983","6683","S11","L2","C/D"
"12984","6683","S8","L2","C/D"
"12985","6683","S3","L1","C/D"
"12986","6683","S5","L1","C/D"
"12987","6683","S2","L1","C/D"
"12988","6683","S9","L2","C/D"
"12989","6683","S13","L2","C/D"
"12990","6683","S6","L2","C/D"
"12991","6683","S13","L2","C/D"
"12992","6683","S6","L1","C/D"
"12993","6683","S9","L1","C/D"
"12994","6683","S8","L1","C/D"
"12995","6683","S14","L1","C/D"
"12996","6683","S7","L1","C/D"
"12997","6683","S2","L1","C/D"
"12998","6683","S10","L1","C/D"
"12999","6683","S3","L1","C/D"
"13000","6683","S10","L3","C/D"
"13001","6683","S9","L1","C/D"
"13002","6683","S13","L1","C/D"
"13003","6683","S8","L1","C/D"
"13004","6683","S2","L2","C/D"
"13005","6683","S13","L1","C/D"
"13006","6683","S14","L1","C/D"
"13007","6683","S8","L1","C/D"
"13008","6683","S10","L2","C/D"
"13009","6683","S8","L1","C/D"
"13010","6683","S14","L2","C/D"
"13011","6683","S3","L2","C/D"
"13012","6683","S10","L2","C/D"
"13013","6683","S13","L1","C/D"
"13014","6683","S7","L2","C/D"
"13015","6683","S14","L1","C/D"
"13016","6683","S2","L1","C/D"
"13017","7211","S4","L3","B"
"13018","7211","S5","L3","B"
"13019","7211","S2","L2","B"
"13020","7211","S1","L3","B"
"13021","7211","S1","L1","B"
"13022","7211","S13","L2","B"
"13023","7211","S11","L3","B"
"13024","7211","S2","L3","B"
"13025","7211","S2","L3","B"
"13026","7211","S8","L2","B"
"13027","7211","S8","L3","B"
"13028","7211","S8","L3","B"
"13029","7211","S7","L2","B"
"13030","7211","S7","L3","B"
"13031","7211","S3","L2","B"
"13032","7211","S3","L3","B"
"13033","7211","S9","L2","B"
"13034","7211","S9","L2","B"
"13035","7211","S8","L3","B"
"13036","7211","S13","L2","B"
"13037","7211","S13","L1","B"
"13038","7211","S13","L3","B"
"13039","7211","S13","L3","B"
"13040","7211","S13","L1","B"
"13041","7211","S11","L3","B"
"13042","7211","S10","L4","B"
"13043","7211","S10","L3","B"
"13044","7211","S10","L2","B"
"13045","7211","S10","L2","B"
"13046","7211","S10","L2","B"
"13047","7211","S10","L2","B"
"13048","7211","S2","L2","B"
"13049","7211","S2","L2","B"
"13050","7211","S5","L3","B"
"13051","7211","S8","L2","B"
"13052","7211","S6","L3","B"
"13053","7211","S12","L2","B"
"13054","7211","S12","L3","B"
"13055","7211","S12","L3","B"
"13056","7211","S12","L2","B"
"13057","7211","S12","L2","B"
"13058","7211","S12","L3","B"
"13059","7211","S14","L2","B"
"13060","7211","S14","L1","B"
"13061","7211","S14","L3","B"
"13062","7211","S15","L2",
"13063","7211","S15","L3",
"13064","7212","S10","L1","B"
"13065","7212","S10","L2","B"
"13066","7212","S10","L2","B"
"13067","7212","S10","L3","B"
"13068","7212","S10","L3","B"
"13069","7212","S10","L4","B"
"13070","7212","S13","L1","B"
"13071","7212","S13","L1","B"
