"University","Program","MaxEnrolment","ProgramType","MinGradeAvg","Specialization","Recommended","PrerequisiteGroup","PrerequisitePicks","PrerequisiteCodes"
"OTT","OYH",5,"Coop","0","All",,1,1,"FRA4U"
"OTT","OYI",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYI",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYI",5,"Coop","80","All",,1,1,"ENG4U"
"OTT","OYI",5,"Coop","80","All",,1,1,"FRA4U"
"OTT","OYJ",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYJ",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYJ",15,"Coop","80","All",,1,1,"ENG4U"
"OTT","OYJ",15,"Coop","80","All",,1,1,"FRA4U"
"OTT","OYV",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYV",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYW",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYW",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYX",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYX",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYY",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYY",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYZ",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYZ",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYL",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYL",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYM",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYM",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYN",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYN",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYO",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYO",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZA",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZA",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYD",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYD",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYE",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYE",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYG",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYG",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYP",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYP",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYQ",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYQ",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZL",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OZL",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OZL",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OZL",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OZM",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZM",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZM",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZM",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZO",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZO",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZO",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZO",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZF",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZF",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZG",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZG",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZK",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZK",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZK",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZK",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZK",5,"Reg","74-76","All",,4,2,"SBI4U"
"OTT","OZK",5,"Reg","74-76","All",,4,2,"SCH4U"
"OTT","OZK",5,"Reg","74-76","All",,4,2,"SPH4U"
"OTT","OZK",5,"Reg","74-76","All",,4,2,"SES4U"
"OTT","OZK",5,"Reg","74-76","All",,5,1,"Audition"
"OTT","OZN",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZN",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZN",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZN",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZN",5,"Reg","74-76","All",,4,2,"SBI4U"
"OTT","OZN",5,"Reg","74-76","All",,4,2,"SCH4U"
"OTT","OZN",5,"Reg","74-76","All",,4,2,"SPH4U"
"OTT","OZN",5,"Reg","74-76","All",,4,2,"SES4U"
"OTT","OZN",5,"Reg","74-76","All",,5,1,"Audition"
"OTT","OZC",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZC",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZC",5,"Coop","80","All",,1,1,"ENG4U"
"OTT","OZC",5,"Coop","80","All",,1,1,"FRA4U"
"OTT","OZD",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZD",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZD",5,"Coop","80","All",,1,1,"ENG4U"
"OTT","OZD",5,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVY",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVY",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVY",15,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVY",15,"Coop","80","All",,1,1,"FRA4U"
"OTT","OYC",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYC",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYC",15,"Coop","80","All",,1,1,"ENG4U"
"OTT","OYC",15,"Coop","80","All",,1,1,"FRA4U"
"OTT","OMF",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OMF",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OMF",10,"Reg","74-76","All",,2,1,"Audition"
"OTT","OPA",40,"Reg","77-79","All",,1,1,"ENG4U"
"OTT","OPA",40,"Reg","77-79","All",,1,1,"FRA4U"
"OTT","OME",35,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OME",35,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OME",35,"Reg","74-76","All",,2,1,"Audition"
"OTT","OPR",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OPR",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OV",70,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OV",70,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OV",70,"Coop","80","All",,1,1,"ENG4U"
"OTT","OV",70,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVZ",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVZ",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVZ",10,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVZ",10,"Coop","80","All",,1,1,"FRA4U"
"OTT","OZB",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZB",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZB",5,"Coop","80","All",,1,1,"ENG4U"
"OTT","OZB",5,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVB",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVB",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVB",15,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVB",15,"Coop","80","All",,1,1,"FRA4U"
"OTT","ODN",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","ODN",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVG",25,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVG",25,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVN",25,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVN",25,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OMS","Open","Reg","80-84","All",,1,1,"ENG4U"
"OTT","OMS","Open","Reg","80-84","All",,1,1,"FRA4U"
"OTT","OMS","Open","Reg","80-84","All",,2,1,"MCV4U"
"OTT","OMS","Open","Reg","80-84","All",,3,1,"MHF4U"
"OTT","OMS","Open","Reg","80-84","All",,4,2,"SBI4U"
"OTT","OMS","Open","Reg","80-84","All",,4,2,"SCH4U"
"OTT","OMS","Open","Reg","80-84","All",,4,2,"SPH4U"
"OTT","OMS","Open","Reg","80-84","All",,4,2,"SES4U"
"OTT","OMS","Open","Reg","80-84","All",,5,1,"Audition"
"OTT","OMS","Open","Reg","80-84","Computer Science, Mathematics and Statistics",,1,1,"ENG4U"
"OTT","OMS","Open","Reg","80-84","Computer Science, Mathematics and Statistics",,1,1,"FRA4U"
"OTT","OMS","Open","Reg","80-84","Computer Science, Mathematics and Statistics",,1,1,"MCV4U"
"OTT","OMS","Open","Reg","80-84","Computer Science, Mathematics and Statistics",,2,1,"MHF4U"
"OTT","OMS","Open","Reg","80-84","Computer Science, Mathematics and Statistics",,3,1,"Audition"
"OTT","OAS",350,"Reg","74-79","All",,1,1,"ENG4U"
"OTT","OAS",350,"Reg","74-79","All",,1,1,"FRA4U"
"OTT","OVV",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVV",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OUC",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUC",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUC",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUC",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUC",5,"Reg","80-83","All",,4,2,"SBI4U"
"OTT","OUC",5,"Reg","80-83","All",,4,2,"SCH4U"
"OTT","OUC",5,"Reg","80-83","All",,4,2,"SPH4U"
"OTT","OUC",5,"Reg","80-83","All",,4,2,"SES4U"
"OTT","OUC",5,"Reg","80-83","All",,5,1,"Audition"
"OTT","OZI",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZI",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZI",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZI",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZI",5,"Reg","74-76","All",,4,2,"SBI4U"
"OTT","OZI",5,"Reg","74-76","All",,4,2,"SCH4U"
"OTT","OZI",5,"Reg","74-76","All",,4,2,"SPH4U"
"OTT","OZI",5,"Reg","74-76","All",,4,2,"SES4U"
"OTT","OZI",5,"Reg","74-76","All",,5,1,"Audition"
"OTT","OZJ",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZJ",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZJ",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZJ",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZJ",5,"Reg","74-76","All",,4,2,"SBI4U"
"OTT","OZJ",5,"Reg","74-76","All",,4,2,"SCH4U"
"OTT","OZJ",5,"Reg","74-76","All",,4,2,"SPH4U"
"OTT","OZJ",5,"Reg","74-76","All",,4,2,"SES4U"
"OTT","OZJ",5,"Reg","74-76","All",,5,1,"Audition"
"OTT","OVM",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVM",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVJ",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVJ",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVW",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVW",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYB",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYB",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OAV",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OAV",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZ",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZ",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OHS",950,"Reg","75-79","All",,1,1,"ENG4U"
"OTT","OHS",950,"Reg","75-79","All",,1,1,"FRA4U"
"OTT","OHS",950,"Coop","80","All",,1,1,"ENG4U"
"OTT","OHS",950,"Coop","80","All",,1,1,"FRA4U"
"OTT","OCP",100,"Reg/Coop","73-77","All",,1,2,"FRA4U"
"OTT","OCP",100,"Reg/Coop","73-77","All",,1,2,"ENG4U"
"OTT","OLL","Open","Reg","84-86","All",,1,1,"FRA4U"
"OTT","OLL","Open","Reg","84-86","All",,1,1,"ENG4U"
"OTT","OAT",300,"Reg/Coop","73-77","All",,1,2,"FRA4U"
"OTT","OAT",300,"Reg/Coop","73-77","All",,1,2,"ENG4U"
"OTT","OCM",100,"Reg","75-79","All",,1,1,"ENG4U"
"OTT","OCM",100,"Reg","75-79","All",,1,1,"FRA4U"
"OTT","OCM",100,"Coop","80","All",,1,1,"ENG4U"
"OTT","OCM",100,"Coop","80","All",,1,1,"FRA4U"
"OTT","OMR","Open","Reg","75-84","All",,1,1,"FRA4U"
"OTT","OMR","Open","Reg","75-84","All",,1,1,"ENG4U"
"OTT","OMR","Open","Reg","75-84","All",,2,1,"MCV4U"
"OTT","OMR","Open","Reg","75-84","All",,3,1,"MHF4U"
"OTT","OMR","Open","Reg","75-84","All",,4,2,"SBI4U"
"OTT","OMR","Open","Reg","75-84","All",,4,2,"SCH4U"
"OTT","OMR","Open","Reg","75-84","All",,4,2,"SPH4U"
"OTT","OMR","Open","Reg","75-84","All",,4,2,"SES4U"
"OTT","OMR","Open","Reg","75-84","All",,5,1,"Audition"
"OTT","OZH",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZH",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZH",5,"Reg","74-76","All",,2,1,"MCV4U"
"OTT","OZH",5,"Reg","74-76","All",,3,1,"MHF4U"
"OTT","OZH",5,"Reg","74-76","All",,4,2,"SBI4U"
"OTT","OZH",5,"Reg","74-76","All",,4,2,"SCH4U"
"OTT","OZH",5,"Reg","74-76","All",,4,2,"SPH4U"
"OTT","OZH",5,"Reg","74-76","All",,4,2,"SES4U"
"OTT","OZH",5,"Reg","74-76","All",,5,1,"Audition"
"OTT","OAX",1000,"Reg","73-77","All",,1,2,"FRA4U"
"OTT","OAX",1000,"Reg","73-77","All",,1,2,"ENG4U"
"OTT","OAX",1000,"Coop","80","All",,1,2,"FRA4U"
"OTT","OAX",1000,"Coop","80","All",,1,2,"ENG4U"
"OTT","OYS",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYS",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVE",30,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVE",30,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVE",30,"Reg","74-76","All",,2,1,"Portfolio"
"OTT","OVC",20,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVC",20,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVC",20,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVC",20,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVD",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVD",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZE",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OZE",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OZE",5,"Coop","80","All",,1,1,"ENG4U"
"OTT","OZE",5,"Coop","80","All",,1,1,"FRA4U"
"OTT","OYK",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OYK",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OYK",10,"Coop","80","All",,1,1,"ENG4U"
"OTT","OYK",10,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVA",60,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVA",60,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVA",60,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVA",60,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVR",20,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVS","Open","Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVS","Open","Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVF",65,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVF",65,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVF",65,"Coop","80","All",,1,1,"ENG4U"
"OTT","OVF",65,"Coop","80","All",,1,1,"FRA4U"
"OTT","OVU",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVU",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVX",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVX",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVT",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVT",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVQ",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVQ",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVH",35,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVH",35,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVI",15,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVI",15,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVK",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVK",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVL",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVL",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OUF",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUF",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUF",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUF",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUF",5,"Reg","80-83","All",,4,1,"Audition"
"OTT","OUH",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUH",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUH",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUH",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUH",5,"Reg","80-83","All",,4,1,"Audition"
"OTT","OUJ",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUJ",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUJ",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUJ",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUJ",5,"Reg","80-83","All",,4,1,"Audition"
"OTT","OUD",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUD",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUD",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUD",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUD",5,"Reg","80-83","All",,4,2,"SBI4U"
"OTT","OUD",5,"Reg","80-83","All",,4,2,"SCH4U"
"OTT","OUD",5,"Reg","80-83","All",,4,2,"SPH4U"
"OTT","OUD",5,"Reg","80-83","All",,4,2,"SES4U"
"OTT","OUD",5,"Reg","80-83","All",,5,1,"Audition"
"OTT","OUE",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUE",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUE",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUE",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUE",5,"Reg","80-83","All",,4,2,"SBI4U"
"OTT","OUE",5,"Reg","80-83","All",,4,2,"SCH4U"
"OTT","OUE",5,"Reg","80-83","All",,4,2,"SPH4U"
"OTT","OUE",5,"Reg","80-83","All",,4,2,"SES4U"
"OTT","OUE",5,"Reg","80-83","All",,5,1,"Audition"
"OTT","OUG",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUG",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUG",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUG",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUG",5,"Reg","80-83","All",,4,2,"SBI4U"
"OTT","OUG",5,"Reg","80-83","All",,4,2,"SCH4U"
"OTT","OUG",5,"Reg","80-83","All",,4,2,"SPH4U"
"OTT","OUG",5,"Reg","80-83","All",,4,2,"SES4U"
"OTT","OUG",5,"Reg","80-83","All",,5,1,"Audition"
"OTT","OUI",5,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUI",5,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUI",5,"Reg","80-83","All",,2,1,"MCV4U"
"OTT","OUI",5,"Reg","80-83","All",,3,1,"MHF4U"
"OTT","OUI",5,"Reg","80-83","All",,4,2,"SBI4U"
"OTT","OUI",5,"Reg","80-83","All",,4,2,"SCH4U"
"OTT","OUI",5,"Reg","80-83","All",,4,2,"SPH4U"
"OTT","OUI",5,"Reg","80-83","All",,4,2,"SES4U"
"OTT","OUI",5,"Reg","80-83","All",,5,1,"Audition"
"OTT","OVO",20,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVO",20,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OUK",30,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OUK",30,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OUA",10,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OUA",10,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OUB",30,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OUB",30,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OU",25,"Reg/Coop","74-76","All",,1,1,"ENG4U"
"OTT","OU",25,"Reg/Coop","74-76","All",,1,1,"FRA4U"
"OTT","OYR",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OVP",5,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OVP",5,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OAU",50,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OAU",50,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","ONE",130,"Reg","84-86","All",,1,1,"ENG4U"
"OTT","ONE",130,"Reg","84-86","All",,1,1,"FRA4U"
"OTT","ONE",130,"Reg","84-86","All",,2,1,"SBI4U"
"OTT","ONE",130,"Reg","84-86","All",,3,1,"SCH4U"
"OTT","ONE",130,"Reg","84-86","All",,4,1,"MCF3M"
"OTT","ONE",130,"Reg","84-86","All",,4,1,"MCR3U"
"OTT","ONE",130,"Reg","84-86","All",,4,1,"4U Math"
"OTT","OKN",50,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OKN",50,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OKN",50,"Reg","80-83","All",,2,1,"SBI4U"
"OTT","OKN",50,"Reg","80-83","All",,3,1,"SCH4U"
"OTT","OKN",50,"Reg","80-83","All",,4,1,"4U Math"
"OTT","OUL",150,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OUL",150,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OUL",150,"Reg","80-83","All",,2,1,"MHF4U"
"OTT","OUL",150,"Reg","80-83","All",,3,2,"MCV4U"
"OTT","OUL",150,"Reg","80-83","All",,3,2,"SBI4U"
"OTT","OUL",150,"Reg","80-83","All",,4,1,"SCH4U"
"OTT","OUL",150,"Reg","80-83","All",,4,1,"SPH4U"
"OTT","OUL",150,"Reg","80-83","All",,4,1,"SPH3U"
"OTT","OKC",250,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OKC",250,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","OKC",250,"Reg","80-83","All",,2,1,"SBI4U"
"OTT","OKC",250,"Reg","80-83","All",,3,1,"SCH4U"
"OTT","OKC",250,"Reg","80-83","All",,4,1,"MCV4U"
"OTT","OKC",250,"Reg","80-83","All",,4,1,"MHF4U"
"OTT","OKC",250,"Reg","80-83","All",,4,1,"SPH4U"
"OTT","OFE",100,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OFE",100,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OFE",100,"Reg","74-76","All",,2,1,"MHF4U"
"OTT","OFE",100,"Reg","74-76","All",,3,2,"MCV4U"
"OTT","OFE",100,"Reg","74-76","All",,3,2,"SBI4U"
"OTT","OFE",100,"Reg","74-76","All",,4,1,"SCH4U"
"OTT","OFE",100,"Reg","74-76","All",,4,1,"SPH4U"
"OTT","OFE",100,"Reg","74-76","All",,4,1,"SPH3U"
"OTT","OFD",100,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OFD",100,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OFD",100,"Reg","74-76","All",,2,1,"4U Math"
"OTT","OFD",100,"Reg","74-76","All",,3,2,"SBI4U"
"OTT","OFD",100,"Reg","74-76","All",,3,2,"SCH4U"
"OTT","OFD",100,"Reg","74-76","All",,3,2,"SPH4U"
"OTT","OFD",100,"Reg","74-76","All",,3,2,"SPH3U"
"OTT","OWC",50,"Reg","77-79","All",,1,1,"ENG4U"
"OTT","OWC",50,"Reg","77-79","All",,1,1,"FRA4U"
"OTT","OWC",50,"Reg","77-79","All",,2,1,"SBI4U"
"OTT","OWC",50,"Reg","77-79","All",,3,1,"SCH4U"
"OTT","OWC",50,"Reg","77-79","All",,4,1,"MCF3M"
"OTT","OWC",50,"Reg","77-79","All",,4,1,"MCR3U"
"OTT","OWC",50,"Reg","77-79","All",,4,1,"4U Math"
"OTT","ONF",70,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","ONF",70,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","ONF",70,"Reg","80-83","All",,2,1,"SBI4U"
"OTT","ONF",70,"Reg","80-83","All",,3,1,"SCH4U"
"OTT","ONF",70,"Reg","80-83","All",,4,1,"MCF3M"
"OTT","ONF",70,"Reg","80-83","All",,4,1,"MCR3U"
"OTT","ONF",70,"Reg","80-83","All",,4,1,"4U Math"
"OTT","OKD",100,"Reg","74-76","All",,1,1,"FRA4U"
"OTT","OKD",100,"Reg","74-76","All",,1,1,"ENG4U"
"OTT","OKD",100,"Reg","74-76","All",,2,1,"SBI4U"
"OTT","OKD",100,"Reg","74-76","All",,3,1,"SCH4U"
"OTT","OKD",100,"Reg","74-76","All",,4,1,"MHF4U"
"OTT","OKD",100,"Reg","74-76","All",,4,1,"MCV4U"
"OTT","OKD",100,"Reg","74-76","All",,4,1,"SPH4U"
"OTT","ONA",130,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","ONA",130,"Reg","80-83","All",,1,1,"FRA4U"
"OTT","ONA",130,"Reg","80-83","All",,2,1,"SBI4U"
"OTT","ONA",130,"Reg","80-83","All",,3,1,"SCH4U"
"OTT","ONA",130,"Reg","80-83","All",,4,1,"MCF3M"
"OTT","ONA",130,"Reg","80-83","All",,4,1,"MCR3U"
"OTT","ONA",130,"Reg","80-83","All",,4,1,"4U Math"
"OTT","OKA",150,"Reg","80-83","All",,1,1,"ENG4U"
"OTT","OKA",150,"Reg","80-83","All",,1,1,"FRA4U"
